0.000430038165887223	0.000871886257084076	0.000446988019124702	0.000708583828788432	0.000703394268118264	0.000785255321237381	0.000269085268372984	0.00245961734030225	0.000817209470015623	0.00126757964491725	1.57861918180168E-05	0.000319588370179209	0.000967094989338174	0.001081462325144	0.00092465060728355	0.0023910673333584	0.000734916977347715	0.00108634993861379	0.000939350308368687	0.000984519532426694	0.00132345558817713	0.000622100106275435	0.00109009520937946	0.000963296883584066	0.000401126239055811	0.000511862014409691	0.000199921569230533	0.000530321630247975	0.000635961976168162	0	0	0	0	0	0	0	0	0	0	0	0	
0.00152333915943749	0.000555011678370732	0.00083827118894797	0.000860520399711726	0.000844499068788973	0.000368368368368368	0.000589644927919687	0.000728141892694046	0.00114291809848906	9.05175340006487E-05	0.000683542927272586	0.0010889146883382	0.000572687575065819	6.41905174558088E-05	0.000445223585719453	0.000570310581637583	0.00156464218492212	0.000531204580163936	0.00147132732662738	0.00010121384316192	0.000732606209211402	0.00126113484373474	0.000658824529524902	0.000227761033124046	0.00103568474992851	0.000230646810539022	0.00042308534991425	0.000454799556570432	0.000537179963187373	0	0	0	0	0	0	0	0	0	0	0	0	
0.000928842893964843	0.000398727140282943	0.000484218511673701	0.00110237460488869	0.000478206878466036	0.00104375054362007	0.000556269685557285	0.000597934825104064	0.000687720285403918	0.00073394495412844	0.000551436342635717	0.00103577341671832	0.00143456362757481	0.000282080816153828	0.000731702493721202	0.000279665954554282	0.000801473478163701	0.00120925545521491	0.000972552409768749	0.000630905569575679	0.000217897136987261	0.000339707315328846	0.000832292967124428	0.000727762594551071	0.00032500947944315	0.000198769160200298	0.000417339691323199	0.000454174795363288	0.000190148712138618	0	0	0	0	0	0	0	0	0	0	0	0	
0.000476421002482	0.000743612896372231	0.000701455520204424	0.000398497663807446	0.000787828788453106	0.000110207583856163	0.0012643635417054	0.00155216974294019	0.00088634241306722	0.000508909776465236	0.000465148731306835	0.000502980157432789	0.00195577769326887	0.000337265284441109	0.00098537170908244	0.000938988467101327	0.000609236969749041	0.00105963472877135	0.000876261482367094	0.00100853654144005	0.00075312199807877	0.000662574654678973	0.000936379403909384	0.00135876665795662	0.00196419595561226	0.000513190602197097	0.00128779188099027	0.000172842588413785	0.000628634292000629	0	0	0	0	0	0	0	0	0	0	0	0	
0.00062643055053608	0.000669495153944961	0.00210570320422999	8.42034355001684E-05	0.000244601566978788	0.000373391777263688	0.00155373710768138	0.000428092009203978	0.0011638364280802	0.00104443384873873	0.00071711384563743	0.00127817175240427	0.00181898813147827	0.000269312663586403	0.00106852895999695	0.0011639683763397	0.00112981234281292	0.000874211513968543	0.00137189552717322	0.00031368097151478	0.00138844781873371	0.00038416841943508	0.000419687542624516	0.000260954325317942	0.000337902699381792	0.000394493527840559	0.000212151749115403	0.000603412198658868	0.00212856194035225	0	0	0	0	0	0	0	0	0	0	0	0	
0.00101825923954549	0.00093058023966255	0.00171249633036501	0.000684352912242432	0.000957373707738513	0.000410097871434317	0.000496976724923383	0.000955558809250426	0.000469586450865604	0.000527164970686433	0.00122143701271405	0.00192736626953596	0.00116095862011775	0.000443054691693577	0.00206321620089406	0.000604027912447744	0.00119325184679274	0.00134674981826529	0.00141807896541891	0.000923874208752265	0.00158031027279911	0.00169944161204176	0.000476907902580722	0.00107871632757019	0.00161172723435281	0.00187168069127407	0.00165165278924759	0.00175122829206596	0.00183647332683587	0	0	0	0	0	0	0	0	0	0	0	0	
0.00110019771669112	0.00172349365891603	0.000777302759424796	0.00130227314693334	0.000844600963750028	0.000530561151317698	0.00101000053560634	0.00131372100403711	0.00164275460777315	0.000518073707759331	0.00241046048891416	0.00171093237819601	0.00268636668905306	0.00189882964658699	0.00225124230139193	0.00161502620380016	0.00204184276309369	0.00255081589668467	0.000665419621006558	0.00106583704215818	0.00131678522778871	0.00130845260382068	0.00150881283862561	0.000313477284092521	0.00213354097722406	0.000944904210335677	0.000730257256931491	0.00257700675063725	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00152360466940019	0.000518510046132144	0.00161215052394892	0.000433322500270827	0.000684758418860203	0.00166829987285287	0.00245242879092306	0.00172344108653047	0.00126035566622093	0.000987063002127849	0.00135498361500792	0.00245792145337964	0.00260619881357345	0.000805187463059884	0.00219105633470274	0.000956915281623305	0.00384131598966611	0.00151416342470785	0.00124585364334325	0.00319563409260043	0.00185616238427052	0.00265028775934613	0.00129665647865148	0.0041241768579492	0.00202897877316482	0.00169510498456815	0.00174337225188376	0.00270410393518283	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.0020640461375019	0.00170878881963887	0.00192745750832311	0.000495610983501873	0.00113916840706284	0.00223395780119418	0.00182577911041511	0.000719595189429606	0.00231522028864095	0.00172545315848741	0.000958340783121759	0.00384972062250138	0.00275960586335081	0.0030000652188091	0.00807084012511564	0.00319600888646373	0.00787605819793902	0.00317080421046213	0.00290760849201532	0.00592814850958772	0.00207978678334014	0.00211094386724917	0.00253302330183545	0.0024818934590826	0.00308469943269018	0.0036835574424249	0.00265797159679189	0.00287071199437418	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00169754396253058	0.000928994874782513	0.00293518995745722	0.00297312112681291	0.00174456752479833	0.00370267518281959	0.00232983130565203	0.00280079714995806	0.00238100620116488	0.00195342958214664	0.00401778267711967	0.00532297622455532	0.00497343357565007	0.00268678121794697	0.00562111488496855	0.00601927752829456	0.00757139589724985	0.00653471756920552	0.00401628138685286	0.00597298284045272	0.00615724781770861	0.00372702090153614	0.00279884523168763	0.00517260766895311	0.00424805554911911	0.00399812786076361	0.00442667539532238	0.00275544003986594	0	0	0	0	0	0	0	0	0	0	0	0	0	
